"service_date","day_type","bus","rail_boardings","total_rides"
"11/19/2022","A","253,918","231,052","484,970"
"11/20/2022","U","204,456","163,384","367,840"
"11/21/2022","W","423,423","299,744","723,167"
"11/22/2022","W","435,161","314,006","749,167"
"11/23/2022","W","398,091","275,787","673,878"
"11/24/2022","U","160,200","111,986","272,186"
"11/25/2022","W","305,747","216,040","521,787"
"11/26/2022","A","283,619","206,385","490,004"
"11/27/2022","U","190,990","145,822","336,812"
"11/28/2022","W","472,849","306,743","779,592"
"11/29/2022","W","492,390","346,172","838,562"
"11/30/2022","W","471,180","342,095","813,275"
"12/01/2022","W","494,028","351,763","845,791"
"12/02/2022","W","490,109","327,826","817,935"
"12/03/2022","A","302,524","235,937","538,461"
"12/04/2022","U","219,158","175,364","394,522"
"12/05/2022","W","473,036","301,290","774,326"
"12/06/2022","W","491,402","343,974","835,376"
"12/07/2022","W","501,570","348,450","850,020"
"12/08/2022","W","491,122","354,293","845,415"
"12/09/2022","W","434,379","310,116","744,495"
"12/10/2022","A","301,199","250,406","551,605"
"12/11/2022","U","217,920","181,270","399,190"
"12/12/2022","W","461,205","309,804","771,009"
"12/13/2022","W","488,778","350,345","839,123"
"12/14/2022","W","460,656","334,180","794,836"
"12/15/2022","W","479,951","357,938","837,889"
"12/16/2022","W","438,828","317,559","756,387"
"12/17/2022","A","273,704","221,530","495,234"
"12/18/2022","U","205,652","168,395","374,047"
"12/19/2022","W","422,466","271,588","694,054"
"12/20/2022","W","458,350","301,658","760,008"
"12/21/2022","W","449,539","293,415","742,954"
"12/22/2022","W","334,740","211,520","546,260"
"12/23/2022","W","154,576","107,314","261,890"
"12/24/2022","A","150,459","94,387","244,846"
"12/25/2022","U","85,188","55,366","140,554"
"12/26/2022","U","205,368","123,005","328,373"
"12/27/2022","W","315,154","202,638","517,792"
"12/28/2022","W","321,472","212,073","533,545"
"12/29/2022","W","347,158","231,287","578,445"
"12/30/2022","W","364,899","243,067","607,966"
"12/31/2022","A","257,498","181,031","438,529"
"01/01/2023","U","164,489","140,776","305,265"
"01/02/2023","U","254,124","165,797","419,921"
"01/03/2023","W","383,247","275,846","659,093"
"01/04/2023","W","398,456","292,474","690,930"
"01/05/2023","W","384,238","292,708","676,946"
"01/06/2023","W","371,923","258,636","630,559"
"01/07/2023","A","272,633","183,930","456,563"
"01/08/2023","U","209,397","145,377","354,774"
"01/09/2023","W","449,465","296,803","746,268"
"01/10/2023","W","499,769","345,615","845,384"
"01/11/2023","W","499,126","343,468","842,594"
"01/12/2023","W","474,679","340,171","814,850"
"01/13/2023","W","443,233","292,169","735,402"
"01/14/2023","A","288,502","201,672","490,174"
"01/15/2023","U","220,389","154,138","374,527"
"01/16/2023","W","295,880","196,321","492,201"
"01/17/2023","W","496,926","344,762","841,688"
"01/18/2023","W","495,410","346,875","842,285"
"01/19/2023","W","479,283","347,238","826,521"
"01/20/2023","W","457,848","296,350","754,198"
"01/21/2023","A","285,487","196,802","482,289"
"01/22/2023","U","201,809","140,538","342,347"
"01/23/2023","W","468,304","307,836","776,140"
"01/24/2023","W","505,791","355,136","860,927"
"01/25/2023","W","462,648","337,076","799,724"
"01/26/2023","W","484,428","350,067","834,495"
"01/27/2023","W","435,531","290,048","725,579"
"01/28/2023","A","270,454","190,883","461,337"
"01/29/2023","U","199,420","144,673","344,093"
"01/30/2023","W","420,711","284,230","704,941"
"01/31/2023","W","428,116","311,121","739,237"
"02/01/2023","W","488,390","332,706","821,096"
"02/02/2023","W","488,230","339,244","827,474"
"02/03/2023","W","367,206","247,871","615,077"
"02/04/2023","A","295,858","188,543","484,401"
"02/05/2023","U","228,506","147,681","376,187"
"02/06/2023","W","489,061","304,675","793,736"
"02/07/2023","W","512,128","348,998","861,126"
"02/08/2023","W","517,223","348,441","865,664"
"02/09/2023","W","456,891","326,676","783,567"
"02/10/2023","W","480,757","289,003","769,760"
"02/11/2023","A","305,427","182,401","487,828"
"02/12/2023","U","228,971","139,964","368,935"
"02/13/2023","W","477,325","298,814","776,139"
"02/14/2023","W","510,605","355,572","866,177"
"02/15/2023","W","498,251","346,762","845,013"
"02/16/2023","W","450,939","324,574","775,513"
"02/17/2023","W","447,365","297,527","744,892"
"02/18/2023","A","307,618","213,471","521,089"
"02/19/2023","U","241,433","167,599","409,032"
"02/20/2023","W","371,110","251,523","622,633"
"02/21/2023","W","512,268","349,053","861,321"
"02/22/2023","W","445,175","320,183","765,358"
"02/23/2023","W","500,377","349,987","850,364"
"02/24/2023","W","468,093","303,528","771,621"
"02/25/2023","A","313,877","199,947","513,824"
"02/26/2023","U","246,373","152,718","399,091"
"02/27/2023","W","438,886","284,156","723,042"
"02/28/2023","W","516,342","350,093","866,435"
"03/01/2023","W","538,035","357,399","895,434"
"03/02/2023","W","505,862","352,552","858,414"
"03/03/2023","W","441,984","285,055","727,039"
"03/04/2023","A","332,481","209,545","542,026"
"03/05/2023","U","246,208","156,086","402,294"
"03/06/2023","W","470,524","303,195","773,719"
"03/07/2023","W","528,413","362,941","891,354"
"03/08/2023","W","521,850","359,517","881,367"
"03/09/2023","W","498,577","352,220","850,797"
"03/10/2023","W","466,305","312,533","778,838"
"03/11/2023","A","326,961","340,919","667,880"
"03/12/2023","U","215,765","159,274","375,039"
"03/13/2023","W","459,265","307,389","766,654"
"03/14/2023","W","524,325","366,497","890,822"
"03/15/2023","W","535,449","367,880","903,329"
"03/16/2023","W","499,382","360,728","860,110"
"03/17/2023","W","435,055","319,561","754,616"
"03/18/2023","A","284,653","199,267","483,920"
"03/19/2023","U","238,907","157,695","396,602"
"03/20/2023","W","478,059","300,593","778,652"
"03/21/2023","W","510,959","347,098","858,057"
"03/22/2023","W","499,380","340,260","839,640"
"03/23/2023","W","489,519","342,562","832,081"
"03/24/2023","W","475,520","306,297","781,817"
"03/25/2023","A","287,548","202,198","489,746"
"03/26/2023","U","222,855","179,536","402,391"
"03/27/2023","W","493,436","320,115","813,551"
"03/28/2023","W","521,594","365,749","887,343"
"03/29/2023","W","470,430","353,192","823,622"
"03/30/2023","W","517,477","388,264","905,741"
"03/31/2023","W","467,904","309,609","777,513"
"04/01/2023","A","315,267","235,235","550,502"
"04/02/2023","U","261,251","191,192","452,443"
"04/03/2023","W","439,537","304,009","743,546"
"04/04/2023","W","428,000","325,448","753,448"
"04/05/2023","W","438,936","335,701","774,637"
"04/06/2023","W","459,977","353,018","812,995"
"04/07/2023","W","419,926","312,653","732,579"
"04/08/2023","A","333,736","244,038","577,774"
"04/09/2023","U","237,320","168,475","405,795"
"04/10/2023","W","492,576","324,608","817,184"
"04/11/2023","W","539,533","388,288","927,821"
"04/12/2023","W","516,841","388,965","905,806"
"04/13/2023","W","541,076","386,440","927,516"
"04/14/2023","W","518,497","353,807","872,304"
"04/15/2023","A","360,082","254,964","615,046"
"04/16/2023","U","229,968","157,603","387,571"
"04/17/2023","W","458,530","310,077","768,607"
"04/18/2023","W","523,866","378,471","902,337"
"04/19/2023","W","527,267","380,103","907,370"
"04/20/2023","W","516,298","393,967","910,265"
"04/21/2023","W","505,681","360,742","866,423"
"04/22/2023","A","329,493","240,134","569,627"
"04/23/2023","U","245,927","174,185","420,112"
"04/24/2023","W","502,642","328,298","830,940"
"04/25/2023","W","516,696","378,228","894,924"
"04/26/2023","W","539,161","388,688","927,849"
"04/27/2023","W","532,971","395,661","928,632"
"04/28/2023","W","503,332","340,242","843,574"
"04/29/2023","A","331,120","224,434","555,554"
"04/30/2023","U","238,929","165,311","404,240"
"05/01/2023","W","482,348","315,630","797,978"
"05/02/2023","W","530,573","372,211","902,784"
"05/03/2023","W","555,155","381,538","936,693"
"05/04/2023","W","542,958","391,265","934,223"
"05/05/2023","W","518,792","367,635","886,427"
"05/06/2023","A","354,490","259,476","613,966"
"05/07/2023","U","281,403","198,280","479,683"
"05/08/2023","W","469,174","325,860","795,034"
"05/09/2023","W","548,033","396,388","944,421"
"05/10/2023","W","544,618","397,870","942,488"
"05/11/2023","W","533,940","384,804","918,744"
"05/12/2023","W","481,927","328,362","810,289"
"05/13/2023","A","344,247","221,075","565,322"
"05/14/2023","U","233,363","156,364","389,727"
"05/15/2023","W","486,638","320,403","807,041"
"05/16/2023","W","533,948","384,145","918,093"
"05/17/2023","W","527,429","382,604","910,033"
"05/18/2023","W","525,435","390,005","915,440"
"05/19/2023","W","486,435","337,006","823,441"
"05/20/2023","A","354,750","241,214","595,964"
"05/21/2023","U","273,007","193,053","466,060"
"05/22/2023","W","499,608","333,292","832,900"
"05/23/2023","W","537,810","406,630","944,440"
"05/24/2023","W","535,858","401,039","936,897"
"05/25/2023","W","528,009","395,099","923,108"
"05/26/2023","W","497,832","356,184","854,016"
"05/27/2023","A","340,968","290,957","631,925"
"05/28/2023","U","273,385","247,157","520,542"
"05/29/2023","U","269,683","209,702","479,385"
"05/30/2023","W","517,974","382,375","900,349"
"05/31/2023","W","517,111","389,469","906,580"
"06/01/2023","W","544,178","393,187","937,365"
"06/02/2023","W","514,354","386,122","900,476"
"06/03/2023","A","371,914","300,646","672,560"
"06/04/2023","U","278,304","238,509","516,813"
"06/05/2023","W","511,045","350,028","861,073"
"06/06/2023","W","522,067","389,250","911,317"
"06/07/2023","W","535,180","390,851","926,031"
"06/08/2023","W","493,065","387,473","880,538"
"06/09/2023","W","476,837","381,247","858,084"
"06/10/2023","A","379,556","320,326","699,882"
"06/11/2023","U","239,715","193,563","433,278"
"06/12/2023","W","457,944","327,050","784,994"
"06/13/2023","W","450,859","375,000","825,859"
"06/14/2023","W","493,401","392,696","886,097"
"06/15/2023","W","482,965","398,441","881,406"
"06/16/2023","W","453,530","361,553","815,083"
"06/17/2023","A","372,865","295,909","668,774"
"06/18/2023","U","272,736","221,073","493,809"
"06/19/2023","W","384,578","261,569","646,147"
"06/20/2023","W","488,457","375,171","863,628"
"06/21/2023","W","495,689","401,487","897,176"
"06/22/2023","W","486,237","402,155","888,392"
"06/23/2023","W","469,905","383,443","853,348"
"06/24/2023","A","369,643","298,557","668,200"
"06/25/2023","U","258,229","295,714","553,943"
"06/26/2023","W","445,453","323,554","769,007"
"06/27/2023","W","496,729","395,754","892,483"
"06/28/2023","W","496,731","392,034","888,765"
"06/29/2023","W","470,303","393,963","864,266"
"06/30/2023","W","473,836","378,120","851,956"
"07/01/2023","A","335,143","311,337","646,480"
"07/02/2023","U","170,177","192,380","362,557"
"07/03/2023","W","444,738","293,378","738,116"
"07/04/2023","U","281,675","195,858","477,533"
"07/05/2023","W","448,241","324,432","772,673"
"07/06/2023","W","495,284","375,201","870,485"
"07/07/2023","W","479,367","347,499","826,866"
"07/08/2023","A","352,631","259,570","612,201"
"07/09/2023","U","281,445","205,204","486,649"
"07/10/2023","W","485,647","330,776","816,423"
"07/11/2023","W","483,040","372,976","856,016"
"07/12/2023","W","443,121","354,104","797,225"
"07/13/2023","W","505,564","394,862","900,426"
"07/14/2023","W","476,443","373,807","850,250"
"07/15/2023","A","359,874","287,408","647,282"
"07/16/2023","U","281,420","234,238","515,658"
"07/17/2023","W","480,822","349,113","829,935"
"07/18/2023","W","512,122","398,713","910,835"
"07/19/2023","W","515,105","402,686","917,791"
"07/20/2023","W","502,681","414,002","916,683"
"07/21/2023","W","485,225","389,288","874,513"
"07/22/2023","A","360,932","312,905","673,837"
"07/23/2023","U","288,305","247,161","535,466"
"07/24/2023","W","474,506","338,496","813,002"
"07/25/2023","W","508,517","383,391","891,908"
"07/26/2023","W","478,350","371,278","849,628"
"07/27/2023","W","502,581","385,163","887,744"
"07/28/2023","W","446,842","334,517","781,359"
"07/29/2023","A","364,824","286,441","651,265"
"07/30/2023","U","285,496","219,936","505,432"
"07/31/2023","W","469,024","334,195","803,219"
"08/01/2023","W","528,437","389,535","917,972"
"08/02/2023","W","519,583","423,358","942,941"
"08/03/2023","W","521,191","480,968","1,002,159"
"08/04/2023","W","493,321","456,039","949,360"
"08/05/2023","A","338,701","346,075","684,776"
"08/06/2023","U","264,872","298,188","563,060"
"08/07/2023","W","467,465","346,627","814,092"
"08/08/2023","W","508,824","388,916","897,740"
"08/09/2023","W","501,770","394,563","896,333"
"08/10/2023","W","506,343","383,545","889,888"
"08/11/2023","W","472,150","370,307","842,457"
"08/12/2023","A","370,464","315,090","685,554"
"08/13/2023","U","279,218","225,085","504,303"
"08/14/2023","W","408,865","290,559","699,424"
"08/15/2023","W","500,013","382,517","882,530"
"08/16/2023","W","518,485","390,193","908,678"
"08/17/2023","W","484,256","366,327","850,583"
"08/18/2023","W","490,626","366,654","857,280"
"08/19/2023","A","381,458","303,336","684,794"
"08/20/2023","U","296,344","239,159","535,503"
"08/21/2023","W","551,302","343,866","895,168"
"08/22/2023","W","564,653","390,141","954,794"
"08/23/2023","W","531,763","365,111","896,874"
"08/24/2023","W","501,750","365,055","866,805"
"08/25/2023","W","553,276","375,055","928,331"
"08/26/2023","A","361,538","273,589","635,127"
"08/27/2023","U","289,983","218,533","508,516"
"08/28/2023","W","567,171","371,199","938,370"
"08/29/2023","W","585,643","418,817","1,004,460"
"08/30/2023","W","589,901","420,080","1,009,981"
"08/31/2023","W","579,376","413,083","992,459"
"09/01/2023","W","585,674","386,812","972,486"
"09/02/2023","A","384,728","291,029","675,757"
"09/03/2023","U","309,758","248,524","558,282"
"09/04/2023","U","293,106","220,411","513,517"
"09/05/2023","W","586,167","409,043","995,210"
"09/06/2023","W","578,259","425,429","1,003,688"
"09/07/2023","W","597,711","442,432","1,040,143"
"09/08/2023","W","555,213","397,332","952,545"
"09/09/2023","A","385,592","323,033","708,625"
"09/10/2023","U","297,306","247,808","545,114"
"09/11/2023","W","504,742","356,445","861,187"
"09/12/2023","W","603,242","432,403","1,035,645"
"09/13/2023","W","593,103","431,950","1,025,053"
"09/14/2023","W","587,439","437,320","1,024,759"
"09/15/2023","W","566,708","432,176","998,884"
"09/16/2023","A","352,049","340,865","692,914"
"09/17/2023","U","252,015","219,746","471,761"
"09/18/2023","W","560,810","382,031","942,841"
"09/19/2023","W","555,949","432,367","988,316"
"09/20/2023","W","599,268","447,165","1,046,433"
"09/21/2023","W","581,536","449,600","1,031,136"
"09/22/2023","W","525,718","400,937","926,655"
"09/23/2023","A","381,816","312,772","694,588"
"09/24/2023","U","290,336","234,578","524,914"
"09/25/2023","W","552,311","370,891","923,202"
"09/26/2023","W","565,172","416,619","981,791"
"09/27/2023","W","583,749","427,267","1,011,016"
"09/28/2023","W","597,723","437,574","1,035,297"
"09/29/2023","W","578,054","401,168","979,222"
"09/30/2023","A","391,173","301,206","692,379"
"10/01/2023","U","303,953","229,368","533,321"
"10/02/2023","W","576,630","378,334","954,964"
"10/03/2023","W","619,488","434,467","1,053,955"
"10/04/2023","W","610,623","445,787","1,056,410"
"10/05/2023","W","584,937","447,707","1,032,644"
"10/06/2023","W","559,485","428,321","987,806"
"10/07/2023","A","386,990","334,134","721,124"
"10/08/2023","U","253,021","403,385","656,406"
"10/09/2023","W","452,540","366,694","819,234"
"10/10/2023","W","601,129","443,465","1,044,594"
"10/11/2023","W","598,019","442,594","1,040,613"
"10/12/2023","W","567,954","433,731","1,001,685"
"10/13/2023","W","519,462","373,986","893,448"
"10/14/2023","A","338,320","266,624","604,944"
"10/15/2023","U","293,753","222,768","516,521"
"10/16/2023","W","551,971","374,520","926,491"
"10/17/2023","W","587,256","440,241","1,027,497"
"10/18/2023","W","595,182","439,266","1,034,448"
"10/19/2023","W","579,587","433,975","1,013,562"
"10/20/2023","W","562,941","395,292","958,233"
"10/21/2023","A","364,186","309,900","674,086"
"10/22/2023","U","288,942","219,804","508,746"
"10/23/2023","W","555,068","379,650","934,718"
"10/24/2023","W","598,773","434,867","1,033,640"
"10/25/2023","W","570,560","426,962","997,522"
"10/26/2023","W","535,013","412,606","947,619"
"10/27/2023","W","503,840","373,004","876,844"
"10/28/2023","A","360,484","275,006","635,490"
"10/29/2023","U","250,473","185,823","436,296"
"10/30/2023","W","551,840","367,453","919,293"
"10/31/2023","W","520,069","390,110","910,179"
"11/01/2023","W","576,336","410,084","986,420"
"11/02/2023","W","579,094","419,780","998,874"
"11/03/2023","W","563,943","373,412","937,355"
"11/04/2023","A","401,704","280,222","681,926"
"11/05/2023","U","296,526","200,577","497,103"
"11/06/2023","W","568,672","375,471","944,143"
"11/07/2023","W","588,549","424,318","1,012,867"
"11/08/2023","W","578,329","422,082","1,000,411"
"11/09/2023","W","588,110","454,074","1,042,184"
"11/10/2023","W","461,731","351,382","813,113"
"11/11/2023","A","354,671","266,284","620,955"
"11/12/2023","U","294,251","195,035","489,286"
"11/13/2023","W","558,320","370,511","928,831"
"11/14/2023","W","581,009","424,128","1,005,137"
"11/15/2023","W","587,609","422,609","1,010,218"
"11/16/2023","W","580,758","415,406","996,164"
"11/17/2023","W","544,624","418,827","963,451"
"11/18/2023","A","348,044","315,864","663,908"
"11/19/2023","U","278,346","201,431","479,777"
"11/20/2023","W","472,022","334,103","806,125"
"11/21/2023","W","465,329","339,605","804,934"
"11/22/2023","W","443,954","298,121","742,075"
"11/23/2023","U","187,931","128,326","316,257"
"11/24/2023","W","323,157","227,199","550,356"
"11/25/2023","A","310,164","213,175","523,339"
"11/26/2023","U","219,912","160,320","380,232"
"11/27/2023","W","505,729","325,992","831,721"
"11/28/2023","W","522,935","368,618","891,553"
"11/29/2023","W","553,418","387,126","940,544"
"11/30/2023","W","559,855","396,342","956,197"
"12/01/2023","W","513,523","339,748","853,271"
"12/02/2023","A","358,919","260,456","619,375"
"12/03/2023","U","268,845","172,945","441,790"
"12/04/2023","W","537,917","337,666","875,583"
"12/05/2023","W","556,584","384,481","941,065"
"12/06/2023","W","572,732","389,802","962,534"
"12/07/2023","W","580,504","404,303","984,807"
"12/08/2023","W","561,665","372,605","934,270"
"12/09/2023","A","369,433","283,097","652,530"
"12/10/2023","U","264,202","196,318","460,520"
"12/11/2023","W","517,482","326,238","843,720"
"12/12/2023","W","556,451","378,617","935,068"
"12/13/2023","W","559,461","378,896","938,357"
"12/14/2023","W","558,905","384,778","943,683"
"12/15/2023","W","535,654","351,722","887,376"
"12/16/2023","A","321,951","230,799","552,750"
"12/17/2023","U","271,335","184,885","456,220"
"12/18/2023","W","498,940","306,545","805,485"
"12/19/2023","W","527,927","342,290","870,217"
"12/20/2023","W","540,890","343,581","884,471"
"12/21/2023","W","519,383","325,377","844,760"
"12/22/2023","W","418,720","267,301","686,021"
"12/23/2023","A","341,975","206,358","548,333"
"12/24/2023","U","247,277","141,693","388,970"
"12/25/2023","U","145,433","80,206","225,639"
"12/26/2023","W","360,458","208,665","569,123"
"12/27/2023","W","403,147","252,136","655,283"
"12/28/2023","W","392,855","253,397","646,252"
"12/29/2023","W","415,822","261,610","677,432"
"12/30/2023","A","340,207","212,901","553,108"
"12/31/2023","U","250,204","187,144","437,348"
"01/01/2024","U","205,964","152,767","358,731"
"01/02/2024","W","417,384","278,216","695,600"
"01/03/2024","W","451,613","307,037","758,650"
"01/04/2024","W","460,277","317,437","777,714"
"01/05/2024","W","445,488","280,897","726,385"
"01/06/2024","A","308,872","196,983","505,855"
"01/07/2024","U","249,187","152,158","401,345"
"01/08/2024","W","517,198","326,817","844,015"
"01/09/2024","W","478,685","330,005","808,690"
"01/10/2024","W","548,560","369,768","918,328"
"01/11/2024","W","552,911","377,922","930,833"
"01/12/2024","W","368,347","239,249","607,596"
"01/13/2024","A","286,037","183,824","469,861"
"01/14/2024","U","146,724","93,057","239,781"
"01/15/2024","W","206,791","127,069","333,860"
"01/16/2024","W","280,514","185,903","466,417"
"01/17/2024","W","466,850","322,741","789,591"
"01/18/2024","W","521,058","362,414","883,472"
"01/19/2024","W","462,986","293,650","756,636"
"01/20/2024","A","301,556","191,705","493,261"
"01/21/2024","U","227,288","147,028","374,316"
"01/22/2024","W","518,106","336,751","854,857"
"01/23/2024","W","521,585","369,664","891,249"
"01/24/2024","W","549,204","389,714","938,918"
"01/25/2024","W","554,313","390,971","945,284"
"01/26/2024","W","534,739","329,826","864,565"
"01/27/2024","A","349,068","222,033","571,101"
"01/28/2024","U","255,458","158,081","413,539"
"01/29/2024","W","545,769","340,556","886,325"
"01/30/2024","W","571,297","388,718","960,015"
"01/31/2024","W","579,236","389,322","968,558"
"02/01/2024","W","601,932","393,012","994,944"
"02/02/2024","W","558,905","329,307","888,212"
"02/03/2024","A","372,165","230,410","602,575"
"02/04/2024","U","274,654","168,339","442,993"
"02/05/2024","W","558,625","339,256","897,881"
"02/06/2024","W","595,983","390,513","986,496"
"02/07/2024","W","595,233","389,227","984,460"
"02/08/2024","W","584,729","391,355","976,084"
"02/09/2024","W","515,769","333,453","849,222"
"02/10/2024","A","373,420","231,891","605,311"
"02/11/2024","U","277,432","165,836","443,268"
"02/12/2024","W","534,181","325,070","859,251"
"02/13/2024","W","598,961","395,880","994,841"
"02/14/2024","W","595,347","397,294","992,641"
"02/15/2024","W","568,392","387,472","955,864"
"02/16/2024","W","533,701","325,332","859,033"
"02/17/2024","A","340,993","224,306","565,299"
"02/18/2024","U","280,002","189,881","469,883"
"02/19/2024","W","417,871","271,357","689,228"
"02/20/2024","W","591,252","389,327","980,579"
"02/21/2024","W","600,241","395,915","996,156"
"02/22/2024","W","587,867","396,466","984,333"
"02/23/2024","W","551,392","336,416","887,808"
"02/24/2024","A","345,189","225,233","570,422"
"02/25/2024","U","280,214","175,446","455,660"
"02/26/2024","W","560,355","347,691","908,046"
"02/27/2024","W","587,359","392,420","979,779"
"02/28/2024","W","549,028","375,242","924,270"
"02/29/2024","W","577,283","386,672","963,955"
"03/01/2024","W","569,569","335,736","905,305"
"03/02/2024","A","389,713","252,550","642,263"
"03/03/2024","U","298,601","184,885","483,486"
"03/04/2024","W","556,051","334,107","890,158"
"03/05/2024","W","570,139","383,689","953,828"
"03/06/2024","W","595,103","393,574","988,677"
"03/07/2024","W","580,398","390,865","971,263"
"03/08/2024","W","488,443","314,783","803,226"
"03/09/2024","A","379,680","245,369","625,049"
"03/10/2024","U","280,181","178,611","458,792"
"03/11/2024","W","567,851","351,801","919,652"
"03/12/2024","W","599,389","411,314","1,010,703"
"03/13/2024","W","597,287","416,180","1,013,467"
"03/14/2024","W","539,322","393,348","932,670"
"03/15/2024","W","566,639","386,514","953,153"
"03/16/2024","A","399,006","499,424","898,430"
"03/17/2024","U","281,004","206,731","487,735"
"03/18/2024","W","535,201","346,463","881,664"
"03/19/2024","W","583,292","396,834","980,126"
"03/20/2024","W","584,856","392,077","976,933"
"03/21/2024","W","564,484","383,735","948,219"
"03/22/2024","W","491,011","318,712","809,723"
"03/23/2024","A","373,194","249,326","622,520"
"03/24/2024","U","279,349","206,108","485,457"
"03/25/2024","W","474,355","319,635","793,990"
"03/26/2024","W","514,563","359,360","873,923"
"03/27/2024","W","515,194","364,672","879,866"
